Title,Summary,Date
تکلیف یارانه نقدی ۱۴۰۱ مشخص شد,نمایندگان مجلس شورای اسلامی در مصوبه ای به دولت برای پرداخت یارانه نقدی در سال آینده مجوز دادند.,1400/12/16
افزایش حق عائله مندی و حق فرزند کارمندان دولت,با تصویب مجلس، حق عائله مندی و حق فرزند در سال آینده مشخص شد.,1400/12/16
افزایش چشمگیر حقوق سربازان,نمایندگان مردم در مجلس، با افزایش درصدی حقوق سربازان بر مبنای حداقل دریافتی کارکنان نیروهای مسلح مبتنی بر قانون مدیریت خدمات کشوری در سال آینده موافقت کردند.,1400/12/16
حقوق اعضای هیأت علمی دانشگاه ها افزایش می یابد؟,نمایندگان مردم در مجلس مقرر کردند تا حقوق اعضای هیأت علمی دانشگاهها و موسسات آموزش عالی وابسته به وزارت علوم و دانشگاه ها و موسسات آموزش عالی و پژوهشی وابسته به دستگاه‌های اجرایی و دانشگاه های فرهنگیان و تربیت دبیر شهید رجایی با حقوق اعضای هیئت علمی و غیر بالینی دانشگاه های وابسته به وزارت بهداشت درمان و آموزش پزشکی همسان سازی می شود.,1400/12/16
حداقل حقوق کارکنان دولت در سال ۱۴۰۱ چقدر است؟,نمایندگان مجلس تصویب کردند ضمن افزایش ۱۰ درصدی گروه های مختلف حقوق بگیر براساس آخرین حکم کارگزینی افراد به نسبت مدت کارکرد حقوق آن ها از پنج میلیون و ششصد هزار تومان کمتر نباشد.,1400/12/16
حقوق به جانبازان و آزادگان معسر سال آینده چقدر خواهد بود؟,نمایندگان مجلس دولت را مکلف به پرداخت حقوق به جانبازان و آزادگان غیرحالت اشتغال معسر فاقد شغل و درآمد، معادل حداقل حقوق کارکنان دولت کرد.,1400/12/16
سامانه ارزیابی مدیران در وزارت کار رونمایی شد,وزیر تعاون، کار و رفاه اجتماعی از رونمایی از سامانه ارزیابی مدیران و پاسخگویی بر شکایت در این وزارتخانه خبر داد و گفت: از بین سه هزار و ۵٠٠ فرد، ارزیابی صورت گرفته و ۴٠٠ مدیر را برای خدمت در وزارت تعاون انتخاب کردیم.,1400/12/16
اصلاح ساختار بودجه فراموش شد؟,یک کارشناس اقتصادی با اشاره به اینکه کمترین اصلاح ساخاتر را در اولین بودجه قرن شاهد هستیم گفت: مهمترین ایراد بودجه سال ۱۴۰۱ عدم شفافیت است.,1400/12/16
نامه ای که در جریان اخذ مجوز، ۱۰ روز گم شد!,فرآیند‌های صدور مجوز‌های کسب و کار طبق گفته کارآفرینان سخت و دشوار بوده که قرار است از ۱۸ اسفند به صورت الکترونیکی انجام شود.,1400/12/16
یارانه چه کسانی سال آینده ۳ برابر می شود؟,نمایندگان مردم در مجلس شرایط افزایش ۳ برابری یارانه فرزندان خانواده های دهک های اول تا چهارم دارای حداقل ۳ فرزند تحت تکفل که هیچکدام از والدین در دستگاه های مذکور ماده ۲۹ قانون برنامه ششم توسعه ایران شاغل نمی باشند را مشخص کردند.,1400/12/16
تلاش وزارت اقتصاد، شکستن انحصار در بازار است,وزیر امور اقتصادی و دارایی یکی از اهداف مهم این وزارتخانه را تسهیل در صدور مجوز های کسب و کار به نحوی عنوان کرد که با رقابتی کردن فضا، موجب شکستن انحصار کسانی شود که صرفاً به جهت قدمت؛ دهه ها است در یک بازار، حاکم هستند.,1400/12/16
دولت الکترونیک و تسهیل صدور مجوزها مهم ترین محرک موتور اقتصادی,معاون اول رییس‌جمهور گفت: توسعه دولت الکترونیک و تسهیل صدور مجوزهای کسب‌وکار مهم‌ترین محرک موتور اقتصادی کشور و افزایش رضایت‌مندی مردم است.,1400/12/16
ارز ترجیحی دارو حذف می شود؟,سخنگوی کمیسیون تلفیق بودجه ۱۴۰۱ گفت: تا زمانی که زیرساخت لازم برای جبران افزایش هزینه های احتمالی ناشی از تغییر سیاست ارز ترجیحی فراهم نباشد، دارو را از سبد ارز ترجیحی حذف نمی شود و در این زمینه دولت نیز حساسیت لازم را دارد.,1400/12/16
افزایش حقوق سربازان از سال ‍۱۴۰۱,طبق مصوبه مجلس شورای اسلامی حقوق سربازان وظیفه از سال ۱۴۰۱ افزایش می‌یابد. مشمولان بالای ۲ فرزند در سال ۱۴۰۱ به صورت رایگان کارت معافیات دریافت می‌کنند. در سال ۱۴۰۱ ۱ حقوق افراد کم درآمد ۱۰ درصد افزایش پیدا می‌کند.,1400/12/16
حذف ارز ترجیحی، مسیر اصلاح نظام ارزی را باز می کند,عضو کمیسیون برنامه و بودجه مجلس با تاکید بر اینکه نظام چندنرخی ارز یکی از مشکلات اساسی اقتصاد ایران در سال‌های اخیر بوده است، گفت: مصوبه مجلس برای دادن مجوز اصلاح نظام ارزی به دولت، تصمیم حساب شده بود و امیدواریم با حذف ارز ۴۲۰۰ تومانی، جلوی رانت، فساد و قاچاق معکوس گرفته و تولید شکوفا شود.,1400/12/16
برنامه وزارت کار برای اشتغال زایی چیست؟,معاون تعاون وزیر تعاون، کار و رفاه اجتماعی گفت: برای سال آینده دو طرح تهیه کردیم که یکی طرح تات با ایجاد ۱۷۳ هزار شغل طی دو سال با منابع ۶ هزار و ۷۰۰ میلیارد است، طرح دیگر، طرح مشاغل خانگی است که فعلا عدد و رقم مشخصی ندارد.,1400/12/16
ایجاد ۳۴ هزار شغل در بخش تعاون در سال ۱۴۰۰,معاون تعاون وزیر تعاون، کار و رفاه اجتماعی از ایجاد ۳۴ هزار شغل در بخش تعاون در سال جاری خبر داد.,1400/12/16
برچیده شدن رانت با حذف ارز ۴۲۰۰ تومانی,یک کارشناس اقتصادی گفت: در طول سال‌های گذشته پرداخت ارز ترجیحی موجب فساد شده بود و کالاهای وارداتی با ارز ترجیحی با قیمت ارز آزاد به دست مردم می‌رسید که با حذف ارز ۴۲۰۰ تومانی دیگر شاهد این رانت‌ها نخواهیم بود.,1400/12/16
حقوق کارگران به ۸ میلیون تومان می رسد؟,باتوجه به اینکه در روزهای پایانی سال قرار داریم و حقوق کارگران باید مشخص شود، این سوال مطرح است که رقم حقوق کارگران چه قدر خواهد بود؟ آیا رقم سبد معیشتی کارگران مبنای حقوق قرار خواهد گرفت یا خیر؟,1400/12/16
سند تحول دولت سیزدهم منتشر شد + متن کامل برنامه,پس از چندین ماه بررسی های کارشناسانه، سند تحول دولت مرمی به عنوان برنامه راه دولت سیزدهم در موضوعات و مسائل اولویت دار کشور منتشر شد.,1400/12/16
تاکید بر پیگیری مطالبات صندوق توسعه ملی,معاون بانکی و اعتباری صندوق توسعه ملی با بیان اینکه افزایش سهم ورودی صندوق از محل معادن و سایر انفال باید به طور جدی پیگیری شود، گفت: وصول مطالبات سررسید شده صندوق بدون مماشات انجام می شود.,1400/12/16
